date,high,low,open,close,adjust,volume
2013-09-06,4.5,4.3,4.5,4.5,4.12,25280
2013-09-09,4.5,4.2,4.5,4.2,3.84,133810
2013-09-10,4.3,4.2,4.2,4.3,3.93,8970
2013-09-11,4.4,4.2,4.4,4.3,3.93,7670
2013-09-12,4.4,4.3,4.3,4.4,4.02,26090
2013-09-13,4.4,4.3,4.4,4.3,3.93,50010
2013-09-16,4.4,4.3,4.4,4.3,3.93,13430
2013-09-17,4.4,4.3,4.3,4.4,4.02,21050
2013-09-18,4.3,4.3,4.3,4.3,3.93,21050
2013-09-19,4.6,4.3,4.3,4.5,4.12,87140
2013-09-20,4.5,4.3,4.5,4.5,4.12,7300
2013-09-23,4.5,4.3,4.3,4.5,4.12,1230
2013-09-24,4.5,4.4,4.5,4.5,4.12,21260
2013-09-25,4.5,4.3,4.3,4.5,4.12,12240
2013-09-26,4.5,4.3,4.5,4.3,3.93,65750
2013-09-27,4.5,4.4,4.4,4.5,4.12,27910
2013-09-30,4.6,4.4,4.4,4.5,4.12,48500
2013-10-01,4.6,4.4,4.5,4.4,4.02,70230
2013-10-02,4.6,4.5,4.5,4.5,4.12,56660
2013-10-03,4.5,4.4,4.5,4.5,4.12,19400
2013-10-04,4.5,4.4,4.5,4.5,4.12,50440
2013-10-07,4.6,4.4,4.5,4.5,4.12,82580
2013-10-08,4.5,4.2,4.5,4.2,3.84,421790
2013-10-09,4.4,4.2,4.2,4.3,3.93,208010
2013-10-10,4.4,4.2,4.4,4.3,3.93,277860
2013-10-11,4.3,4.2,4.3,4.2,3.84,36540
2013-10-14,4.4,4.2,4.3,4.3,3.93,114690
2013-10-15,4.4,4.2,4.2,4.4,4.02,123920
2013-10-16,4.4,4.3,4.3,4.4,4.02,95890
2013-10-17,4.5,4.3,4.3,4.3,3.93,166620
2013-10-18,4.4,4.3,4.4,4.4,4.02,160010
2013-10-21,4.6,4.4,4.5,4.6,4.21,276650
2013-10-22,4.6,4.4,4.6,4.4,4.02,103530
2013-10-23,4.5,4.4,4.4,4.4,4.02,82090
2013-10-24,4.5,4.3,4.4,4.4,4.02,47700
2013-10-25,4.4,4.3,4.4,4.4,4.02,4930
2013-10-28,4.5,4.3,4.4,4.4,4.02,88350
2013-10-29,4.4,4.3,4.4,4.4,4.02,100480
2013-10-30,4.4,4.3,4.4,4.4,4.02,45120
2013-10-31,4.4,4.3,4.4,4.3,3.93,40360
2013-11-01,4.4,4.3,4.4,4.4,4.02,56490
2013-11-04,4.5,4.4,4.4,4.5,4.12,64360
2013-11-05,4.6,4.4,4.4,4.6,4.21,166760
2013-11-06,4.6,4.4,4.6,4.6,4.21,106530
2013-11-07,4.6,4.5,4.5,4.6,4.21,162750
2013-11-08,4.6,4.5,4.5,4.5,4.12,36500
2013-11-11,4.6,4.5,4.5,4.6,4.21,99460
2013-11-12,4.9,4.6,4.6,4.8,4.39,436530
2013-11-13,4.7,4.5,4.6,4.7,4.3,83540
2013-11-14,4.7,4.6,4.7,4.7,4.3,15080
2013-11-15,4.8,4.6,4.7,4.7,4.3,187030
2013-11-18,4.9,4.8,4.8,4.8,4.39,347830
2013-11-19,4.9,4.7,4.8,4.8,4.39,96320
2013-11-20,5.0,4.8,4.8,4.9,4.48,384760
2013-11-21,5.2,4.9,5.0,4.9,4.48,833370
2013-11-22,5.1,4.8,4.8,5.0,4.57,215280
2013-11-25,5.2,5.0,5.1,5.1,4.66,192470
2013-11-26,5.1,5.0,5.1,5.0,4.57,181390
2013-11-27,5.2,5.0,5.1,5.0,4.57,255780
2013-11-28,5.0,4.9,5.0,5.0,4.57,179380
2013-11-29,5.0,4.8,5.0,4.8,4.39,291860
2013-12-02,5.0,4.8,4.9,4.9,4.48,93490
2013-12-03,5.1,4.9,4.9,5.0,4.57,266950
2013-12-04,5.3,5.0,5.1,5.1,4.66,1030910
2013-12-05,5.4,5.0,5.3,5.2,4.76,1559190
2013-12-06,5.3,5.1,5.2,5.2,4.76,247270
2013-12-09,5.3,5.0,5.2,5.0,4.57,312130
2013-12-10,5.1,4.9,5.0,5.0,4.57,411460
2013-12-11,5.0,4.7,4.9,4.8,4.39,432220
2013-12-12,5.0,4.8,4.8,5.0,4.57,236370
2013-12-13,5.0,4.9,5.0,5.0,4.57,174200
2013-12-16,5.0,4.8,5.0,5.0,4.57,136660
2013-12-17,5.1,4.9,4.9,5.0,4.57,34390
2013-12-18,5.0,4.8,5.0,4.8,4.39,224370
2013-12-19,5.0,4.9,4.9,5.0,4.57,152060
2013-12-20,5.1,4.9,4.9,4.9,4.48,301590
2013-12-23,5.0,4.9,4.9,4.9,4.48,200770
2013-12-24,5.0,4.8,4.9,5.0,4.57,156190
2013-12-25,5.0,4.8,5.0,4.9,4.48,74120
2013-12-26,5.0,4.8,4.9,4.9,4.48,187420
2013-12-27,5.0,4.8,4.9,4.8,4.39,70190
2013-12-30,4.9,4.7,4.9,4.7,4.3,122060
2013-12-31,4.8,4.7,4.7,4.8,4.39,197440
2014-01-02,4.9,4.7,4.8,4.8,4.39,85060
2014-01-03,4.9,4.7,4.8,4.8,4.39,49360
2014-01-06,4.8,4.7,4.8,4.8,4.39,74960
2014-01-07,5.0,4.9,4.9,4.9,4.48,300620
2014-01-08,5.1,4.8,4.9,5.0,4.57,378020
2014-01-09,5.3,5.1,5.1,5.3,4.85,1006700
2014-01-10,5.3,5.1,5.2,5.1,4.66,378400
2014-01-13,5.2,5.0,5.1,5.1,4.66,282840
2014-01-14,5.1,4.9,5.1,4.9,4.48,233940
2014-01-15,5.0,4.7,4.8,4.9,4.48,1242790
2014-01-16,4.9,4.7,4.9,4.8,4.39,195170
2014-01-17,4.9,4.7,4.8,4.8,4.39,318040
2014-01-20,4.9,4.7,4.8,4.7,4.3,347070
2014-01-21,4.8,4.6,4.6,4.8,4.39,170360
2014-01-22,4.8,4.7,4.8,4.8,4.39,141800
2014-01-23,4.8,4.7,4.8,4.8,4.39,48830
2014-01-24,4.8,4.7,4.7,4.8,4.39,291470
2014-01-27,4.9,4.7,4.7,4.7,4.3,174430
2014-02-06,4.9,4.7,4.7,4.8,4.39,138120
2014-02-07,4.9,4.7,4.8,4.8,4.39,241650
2014-02-10,4.9,4.7,4.7,4.9,4.48,111580
2014-02-11,4.9,4.7,4.9,4.7,4.3,430250
2014-02-12,4.9,4.8,4.8,4.9,4.48,220510
2014-02-13,5.0,4.8,5.0,5.0,4.57,531020
2014-02-14,5.2,5.0,5.0,5.1,4.66,484530
2014-02-17,5.2,5.0,5.1,5.1,4.66,392220
2014-02-18,5.2,5.0,5.1,5.2,4.76,669020
2014-02-19,5.2,5.0,5.2,5.1,4.66,400420
2014-02-20,5.2,4.9,5.0,5.0,4.57,663720
2014-02-21,5.0,4.8,5.0,4.9,4.48,260660
2014-02-24,5.1,4.9,5.0,5.0,4.57,234150
2014-02-25,5.1,4.9,5.0,5.0,4.57,201130
2014-02-26,5.1,4.9,5.0,5.0,4.57,434400
2014-02-27,5.1,5.0,5.0,5.0,4.57,344200
2014-02-28,5.1,5.0,5.0,5.1,4.66,198320
2014-03-03,5.1,4.9,5.1,5.0,4.57,293740
2014-03-04,5.0,4.9,5.0,5.0,4.57,214780
2014-03-05,5.2,4.9,5.0,5.2,4.76,791700
2014-03-06,5.2,5.0,5.2,5.1,4.66,770640
2014-03-07,5.4,5.2,5.2,5.4,4.94,1263770
2014-03-10,5.7,5.7,5.7,5.7,5.21,632410
2014-03-11,6.0,6.0,6.0,6.0,5.49,847300
2014-03-12,6.4,6.2,6.4,6.4,5.85,6640850
2014-03-13,6.8,6.5,6.5,6.8,6.22,3126230
2014-03-14,7.2,7.0,7.0,7.2,6.58,1165690
2014-03-17,7.7,7.5,7.7,7.7,7.04,3144590
2014-03-18,8.2,7.7,8.1,8.0,7.32,4291900
2014-03-19,8.1,7.7,7.9,7.9,7.22,2771460
2014-03-20,8.0,7.6,8.0,7.8,7.13,1692740
2014-03-21,8.3,7.8,7.8,8.3,7.59,2162840
2014-03-24,8.8,8.7,8.8,8.8,8.05,1734540
2014-03-25,9.4,9.1,9.4,9.3,8.51,5797330
2014-03-26,9.3,8.7,9.2,8.7,7.96,3779960
2014-03-27,8.7,8.1,8.3,8.7,7.96,1801310
2014-03-28,9.2,8.7,8.9,8.9,8.14,1527370
2014-03-31,9.1,8.8,9.1,8.8,8.05,1687020
2014-04-01,8.7,8.2,8.7,8.3,7.59,1738750
2014-04-02,8.3,7.8,8.2,7.9,7.22,2000780
2014-04-03,8.4,8.0,8.1,8.4,7.68,1277910
2014-04-04,8.6,8.1,8.5,8.3,7.59,1052010
2014-04-07,8.8,8.1,8.2,8.7,7.96,1759030
2014-04-08,9.0,8.6,8.8,8.6,7.87,1032990
2014-04-10,8.9,8.5,8.8,8.6,7.87,881390
2014-04-11,8.7,8.3,8.6,8.5,7.77,1055350
2014-04-14,9.0,8.7,8.7,8.8,8.05,2625060
2014-04-15,9.1,8.6,9.0,8.6,7.87,2089890
2014-04-16,8.6,8.0,8.5,8.0,7.32,1655180
2014-04-17,8.5,8.1,8.4,8.5,7.77,1711600
2014-04-18,8.6,8.2,8.6,8.3,7.59,1808060
2014-04-21,8.4,7.9,8.3,7.9,7.22,869420
2014-04-22,8.3,7.5,8.0,8.3,7.59,1490410
2014-04-23,8.3,7.8,8.3,7.8,7.13,1133020
2014-04-24,8.0,7.7,7.8,7.7,7.04,494220
2014-04-25,8.0,7.6,7.8,7.8,7.13,1240770
2014-04-28,7.9,7.3,7.9,7.3,6.68,722470
2014-04-29,7.4,6.9,7.2,7.1,6.49,935360
2014-05-05,7.2,6.7,7.1,6.7,6.13,1244620
2014-05-06,6.6,6.3,6.5,6.4,5.85,1606400
2014-05-07,6.8,6.4,6.5,6.8,6.22,1133840
2014-05-08,6.6,6.4,6.5,6.4,5.85,1379620
2014-05-09,6.7,6.2,6.3,6.6,6.04,812750
2014-05-12,6.4,6.2,6.4,6.2,5.67,297710
2014-05-13,6.0,5.8,5.8,5.8,5.3,774760
2014-05-14,6.2,5.4,5.5,6.1,5.58,2274840
2014-05-15,6.4,5.7,5.9,5.7,5.21,1686120
2014-05-16,6.0,5.6,5.7,6.0,5.49,1098860
2014-05-19,6.4,5.8,6.0,6.4,5.85,1742060
2014-05-20,6.8,6.2,6.3,6.8,6.22,1689340
2014-05-21,7.1,6.6,6.7,7.0,6.4,1915180
2014-05-22,7.1,6.6,6.9,6.7,6.13,1927040
2014-05-23,6.8,6.5,6.7,6.6,6.04,998300
2014-05-26,7.0,6.4,6.6,7.0,6.4,1110716
2014-05-27,7.4,7.0,7.1,7.3,6.68,2189596
2014-05-28,7.3,6.9,7.1,7.0,6.75,1018690
2014-05-29,7.1,6.7,6.9,6.7,6.46,1068970
2014-05-30,6.9,6.6,6.7,6.6,6.37,784070
2014-06-02,6.7,6.3,6.6,6.3,6.08,1271650
2014-06-03,6.6,6.3,6.4,6.5,6.27,283530
2014-06-04,6.5,6.2,6.5,6.3,6.08,493910
2014-06-05,6.5,6.1,6.3,6.4,6.17,388270
2014-06-06,6.8,6.5,6.5,6.8,6.56,990480
2014-06-09,7.2,6.9,7.1,7.2,6.95,2693510
2014-06-10,7.1,6.7,7.0,6.7,6.46,1250960
2014-06-11,7.0,6.7,6.7,7.0,6.75,770690
2014-06-12,7.1,6.8,7.0,6.9,6.66,576230
2014-06-13,6.9,6.8,6.8,6.8,6.56,890230
2014-06-16,7.1,6.8,6.9,6.9,6.66,500640
2014-06-17,7.2,6.9,6.9,7.1,6.85,1657730
2014-06-18,7.3,6.9,7.1,7.0,6.75,672300
2014-06-19,7.0,6.6,6.8,6.8,6.56,1628190
2014-06-20,7.0,6.8,6.9,6.8,6.56,951650
2014-06-23,6.9,6.7,6.8,6.8,6.56,437720
2014-06-24,6.9,6.7,6.8,6.9,6.66,621120
2014-06-25,7.2,6.9,6.9,7.1,6.85,1233190
2014-06-26,7.2,7.0,7.1,7.0,6.75,674670
2014-06-27,7.1,6.9,7.0,7.0,6.75,378690
2014-06-30,7.1,6.9,7.0,7.0,6.75,1063140
2014-07-01,7.4,7.0,7.0,7.4,7.14,4345260
2014-07-02,7.6,7.4,7.4,7.5,7.24,1176400
2014-07-03,7.8,7.5,7.6,7.7,7.43,1099320
2014-07-04,7.8,7.5,7.7,7.7,7.43,1288910
2014-07-07,7.9,7.6,7.7,7.8,7.53,1586110
2014-07-08,7.8,7.6,7.8,7.8,7.53,964240
2014-07-09,7.8,7.7,7.8,7.7,7.43,1195730
2014-07-10,7.7,7.3,7.7,7.4,7.14,2024910
2014-07-11,7.6,7.3,7.4,7.5,7.24,798590
2014-07-14,7.7,7.5,7.6,7.6,7.33,736710
2014-07-15,7.8,7.6,7.7,7.6,7.33,768400
2014-07-16,7.9,7.1,7.8,7.2,6.95,6017380
2014-07-17,7.3,7.0,7.1,7.2,6.95,1235310
2014-07-18,7.4,7.2,7.2,7.4,7.14,614170
2014-07-21,7.4,7.0,7.3,7.1,6.85,1108950
2014-07-22,7.2,7.0,7.0,7.0,6.75,1094110
2014-07-23,7.2,7.0,7.0,7.1,6.85,422210
2014-07-24,7.2,7.0,7.1,7.1,6.85,433180
2014-07-25,7.0,6.8,6.9,6.8,6.8,1110900
2014-07-28,6.8,6.5,6.8,6.5,6.5,986470
2014-07-29,6.6,6.4,6.4,6.5,6.5,519690
2014-07-30,6.6,6.4,6.5,6.4,6.4,387790
2014-07-31,6.6,6.3,6.4,6.5,6.5,380760
2014-08-01,6.6,6.5,6.5,6.5,6.5,317870
2014-08-04,6.6,6.4,6.4,6.6,6.6,336990
2014-08-05,6.7,6.5,6.6,6.7,6.7,381610
2014-08-06,6.8,6.6,6.6,6.6,6.6,412110
2014-08-07,6.6,6.5,6.6,6.6,6.6,299410
2014-08-08,6.9,6.7,6.7,6.8,6.8,1141120
2014-08-11,6.8,6.7,6.8,6.8,6.8,240150
2014-08-12,6.8,6.6,6.7,6.6,6.6,378630
2014-08-13,6.8,6.6,6.6,6.8,6.8,325610
2014-08-14,6.9,6.6,6.8,6.7,6.7,426400
2014-08-15,6.7,6.6,6.7,6.6,6.6,516015
2014-08-18,6.9,6.6,6.7,6.8,6.8,985060
2014-08-19,6.9,6.7,6.8,6.7,6.7,407650
2014-08-20,6.8,6.6,6.7,6.8,6.8,336020
2014-08-21,7.0,6.7,6.8,6.8,6.8,1419380
2014-08-22,7.0,6.8,6.8,6.8,6.8,731300
2014-08-25,7.1,6.9,6.9,7.0,7.0,1317220
2014-08-26,7.1,6.9,7.0,6.9,6.9,579020
2014-08-27,7.0,6.8,6.9,6.9,6.9,528680
2014-08-28,7.2,6.8,6.9,7.0,7.0,1731350
2014-08-29,7.2,7.0,7.1,7.1,7.1,590670
2014-09-03,7.5,7.3,7.3,7.4,7.4,1608370
2014-09-04,7.4,7.1,7.3,7.2,7.2,828660
2014-09-05,7.4,7.2,7.3,7.3,7.3,957870
2014-09-08,7.4,7.2,7.4,7.3,7.3,756850
2014-09-09,7.5,7.0,7.2,7.0,7.0,2329070
2014-09-10,7.2,6.8,7.0,7.2,7.2,786910
2014-09-11,7.6,7.3,7.3,7.5,7.5,1994450
2014-09-12,7.6,7.4,7.4,7.6,7.6,1555200
2014-09-15,7.8,7.4,7.6,7.4,7.4,1362940
2014-09-16,7.6,7.1,7.3,7.6,7.6,1760550
2014-09-17,8.1,7.8,7.8,8.1,8.1,4178040
2014-09-18,8.0,7.6,8.0,7.6,7.6,1831830
2014-09-19,7.8,7.4,7.4,7.7,7.7,1624010
2014-09-22,7.7,7.3,7.6,7.3,7.3,2196800
2014-09-23,7.6,7.2,7.3,7.4,7.4,721010
2014-09-24,7.4,7.2,7.4,7.4,7.4,684450
2014-09-25,7.5,7.2,7.3,7.5,7.5,681330
2014-09-26,7.6,7.3,7.5,7.3,7.3,867730
2014-09-29,7.6,7.4,7.4,7.4,7.4,984960
2014-09-30,7.5,7.3,7.3,7.5,7.5,742670
2014-10-01,7.6,7.4,7.5,7.6,7.6,837850
2014-10-02,7.8,7.5,7.6,7.7,7.7,1796860
2014-10-03,7.8,7.5,7.7,7.5,7.5,1053490
2014-10-06,7.7,7.5,7.5,7.5,7.5,661760
2014-10-07,7.7,7.5,7.6,7.6,7.6,1027390
2014-10-08,7.7,7.5,7.6,7.6,7.6,517600
2014-10-09,8.0,7.7,7.7,7.7,7.7,2197940
2014-10-10,7.9,7.5,7.7,7.7,7.7,955140
2014-10-13,7.8,7.5,7.7,7.7,7.7,665220
2014-10-14,7.7,7.4,7.7,7.4,7.4,896640
2014-10-15,7.5,7.3,7.5,7.4,7.4,569630
2014-10-16,7.5,6.9,7.4,6.9,6.9,2636510
2014-10-17,7.0,6.6,6.8,6.8,6.8,961120
2014-10-20,6.9,6.7,6.8,6.8,6.8,534710
2014-10-21,6.9,6.7,6.9,6.8,6.8,353610
2014-10-22,6.9,6.7,6.8,6.9,6.9,389740
2014-10-23,6.9,6.7,6.9,6.7,6.7,393090
2014-10-24,6.8,6.6,6.7,6.6,6.6,383710
2014-10-27,6.6,6.3,6.6,6.3,6.3,359530
2014-10-28,6.6,6.3,6.3,6.5,6.5,369240
2014-10-29,6.8,6.5,6.6,6.7,6.7,304460
2014-10-30,6.8,6.5,6.7,6.5,6.5,294170
2014-10-31,6.7,6.5,6.6,6.7,6.7,197630
2014-11-03,6.8,6.6,6.8,6.7,6.7,308550
2014-11-04,6.7,6.6,6.6,6.7,6.7,138670
2014-11-05,6.7,6.5,6.7,6.6,6.6,227790
2014-11-06,6.7,6.6,6.6,6.6,6.6,170220
2014-11-07,6.7,6.6,6.6,6.7,6.7,208450
2014-11-10,6.9,6.7,6.8,6.7,6.7,260690
2014-11-11,6.8,6.7,6.7,6.7,6.7,213510
2014-11-12,6.8,6.7,6.8,6.8,6.8,199330
2014-11-13,6.9,6.7,6.8,6.8,6.8,552190
2014-11-14,6.8,6.7,6.8,6.8,6.8,186380
2014-11-17,6.9,6.7,6.9,6.8,6.8,145890
2014-11-18,6.8,6.7,6.8,6.7,6.7,296500
2014-11-19,6.7,6.6,6.7,6.7,6.7,208567
2014-11-20,6.8,6.6,6.7,6.7,6.7,210340
2014-11-21,6.8,6.6,6.7,6.7,6.7,271200
2014-11-24,6.7,6.5,6.6,6.5,6.5,346740
2014-11-25,6.6,6.4,6.5,6.5,6.5,297770
2014-11-26,6.6,6.4,6.5,6.4,6.4,381280
2014-11-27,6.6,6.3,6.5,6.6,6.6,151850
2014-11-28,6.7,6.5,6.6,6.7,6.7,184130
2014-12-01,6.7,6.5,6.7,6.5,6.5,213780
2014-12-02,6.6,6.5,6.5,6.6,6.6,88490
2014-12-03,6.7,6.5,6.6,6.6,6.6,127670
2014-12-04,6.8,6.6,6.6,6.6,6.6,214650
2014-12-05,6.7,6.6,6.6,6.7,6.7,276250
2014-12-08,6.8,6.5,6.8,6.5,6.5,296170
2014-12-09,6.7,6.3,6.7,6.3,6.3,165780
2014-12-10,6.5,6.3,6.3,6.5,6.5,197350
2014-12-11,6.5,6.3,6.5,6.3,6.3,108320
2014-12-12,6.5,6.4,6.4,6.4,6.4,91800
2014-12-15,6.5,6.4,6.4,6.5,6.5,60980
2014-12-16,6.5,6.2,6.4,6.3,6.3,151670
2014-12-17,6.4,5.9,6.4,6.1,6.1,190040
2014-12-18,6.3,6.1,6.1,6.3,6.3,101210
2014-12-19,6.3,6.0,6.3,6.0,6.0,151590
2014-12-22,6.2,6.0,6.0,6.1,6.1,87510
2014-12-23,6.2,6.0,6.1,6.1,6.1,68160
2014-12-24,6.2,6.0,6.1,6.1,6.1,33010
2014-12-25,6.2,5.9,6.1,6.0,6.0,35870
2014-12-26,6.1,5.8,6.1,6.0,6.0,113200
2014-12-29,6.0,5.7,6.0,5.7,5.7,113960
2014-12-30,5.9,5.5,5.7,5.9,5.9,233370
2014-12-31,6.2,5.8,5.8,6.1,6.1,122420
2015-01-05,6.2,6.1,6.1,6.2,6.2,93170
2015-01-06,6.2,6.0,6.1,6.2,6.2,49630
2015-01-07,6.4,6.2,6.2,6.3,6.3,390650
2015-01-08,6.4,6.2,6.3,6.3,6.3,139340
2015-01-09,6.5,6.2,6.3,6.4,6.4,449900
2015-01-12,6.4,6.2,6.4,6.3,6.3,82460
2015-01-13,6.4,6.2,6.2,6.3,6.3,144170
2015-01-14,6.4,6.2,6.3,6.4,6.4,99290
2015-01-15,6.4,6.3,6.4,6.4,6.4,99950
2015-01-16,6.6,6.3,6.3,6.3,6.3,340340
2015-01-19,6.7,6.4,6.4,6.7,6.7,839710
2015-01-20,6.7,6.5,6.7,6.6,6.6,216360
2015-01-21,6.6,6.4,6.5,6.4,6.4,104880
2015-01-22,6.5,6.4,6.5,6.5,6.5,244110
2015-01-23,6.6,6.4,6.6,6.5,6.5,311770
2015-01-26,6.6,6.4,6.6,6.6,6.6,166760
2015-01-27,6.7,6.4,6.5,6.5,6.5,194390
2015-01-28,6.5,6.4,6.4,6.4,6.4,226780
2015-01-29,6.5,6.3,6.5,6.4,6.4,112770
2015-01-30,6.5,6.2,6.4,6.3,6.3,302750
2015-02-02,6.4,6.1,6.4,6.2,6.2,91000
2015-02-03,6.2,5.9,6.2,6.0,6.0,191420
2015-02-04,6.0,5.9,6.0,6.0,6.0,136830
2015-02-05,6.2,6.0,6.0,6.0,6.0,110940
2015-02-06,6.1,6.0,6.1,6.0,6.0,70560
2015-02-09,6.2,5.9,6.1,6.0,6.0,61360
2015-02-10,6.1,5.9,6.1,6.1,6.1,91280
2015-02-11,6.2,6.0,6.1,6.2,6.2,46270
2015-02-12,6.3,6.1,6.1,6.2,6.2,48690
2015-02-13,6.3,6.1,6.1,6.1,6.1,74730
2015-02-24,6.3,6.2,6.2,6.3,6.3,95290
2015-02-25,6.3,6.2,6.2,6.3,6.3,49480
2015-02-26,6.3,6.1,6.3,6.2,6.2,78970
2015-02-27,6.3,6.1,6.2,6.1,6.1,106650
2015-03-02,6.2,6.0,6.1,6.1,6.1,37250
2015-03-03,6.2,5.9,6.1,6.1,6.1,226230
2015-03-04,6.5,6.2,6.2,6.5,6.5,668790
2015-03-05,6.6,6.4,6.6,6.4,6.4,346230
2015-03-06,6.4,6.3,6.4,6.4,6.4,73270
2015-03-09,6.4,6.2,6.3,6.2,6.2,205060
2015-03-10,6.5,6.2,6.2,6.3,6.3,321280
2015-03-11,6.4,6.2,6.3,6.3,6.3,76290
2015-03-12,6.4,6.3,6.4,6.3,6.3,169850
2015-03-13,6.4,6.2,6.3,6.3,6.3,245050
2015-03-16,6.4,6.2,6.4,6.2,6.2,171840
2015-03-17,6.3,6.2,6.2,6.2,6.2,171410
2015-03-18,6.3,6.1,6.2,6.2,6.2,120890
2015-03-19,6.3,6.0,6.2,6.1,6.1,166620
2015-03-20,6.1,6.0,6.3,6.1,6.1,177040
2015-03-23,6.2,6.0,6.0,6.1,6.1,210700
2015-03-24,6.0,5.8,6.0,6.0,6.0,333750
2015-03-25,6.1,5.8,6.0,5.8,5.8,197400
2015-03-26,6.0,5.8,5.9,5.8,5.8,186870
2015-03-27,5.9,5.7,5.9,5.8,5.8,335460
2015-03-30,5.9,5.6,5.9,5.6,5.6,312910
2015-03-31,5.8,5.6,5.6,5.7,5.7,111400
2015-04-01,5.8,5.5,5.6,5.5,5.5,247590
2015-04-02,5.8,5.4,5.7,5.8,5.8,196630
2015-04-03,5.8,5.6,5.8,5.7,5.7,66200
2015-04-06,5.7,5.6,5.7,5.6,5.6,82960
2015-04-07,5.8,5.6,5.6,5.8,5.8,74710
2015-04-08,5.8,5.7,5.8,5.7,5.7,50630
2015-04-09,5.8,5.7,5.7,5.7,5.7,216620
2015-04-10,5.9,5.7,5.7,5.8,5.8,211930
2015-04-13,5.9,5.7,5.9,5.8,5.8,56550
2015-04-14,5.8,5.7,5.7,5.7,5.7,37300
2015-04-15,5.7,5.6,5.7,5.6,5.6,36510
2015-04-16,5.9,5.7,5.7,5.9,5.9,600670
2015-04-17,6.1,5.8,5.8,6.0,6.0,162430
2015-04-20,6.0,5.7,5.9,5.8,5.8,111160
2015-04-21,5.9,5.8,5.8,5.9,5.9,159360
2015-04-22,5.9,5.8,5.8,5.9,5.9,107580
2015-04-23,5.9,5.7,5.9,5.9,5.9,56130
2015-04-24,5.9,5.7,5.7,5.8,5.8,58810
2015-04-27,5.9,5.7,5.7,5.8,5.8,17680
2015-05-04,5.8,5.4,5.8,5.4,5.4,304180
2015-05-05,5.6,5.3,5.4,5.5,5.5,122430
2015-05-06,5.5,5.3,5.5,5.3,5.3,53830
2015-05-07,5.4,5.2,5.2,5.3,5.3,130720
2015-05-08,5.5,5.3,5.3,5.5,5.5,86110
2015-05-11,5.5,5.3,5.5,5.5,5.5,25990
2015-05-12,5.4,5.2,5.3,5.3,5.3,130400
2015-05-13,5.3,5.2,5.3,5.2,5.2,68100
2015-05-14,5.3,5.1,5.2,5.2,5.2,47020
2015-05-15,5.3,5.0,5.2,5.1,5.1,69050
2015-05-18,5.1,4.9,5.1,5.0,5.0,110610
2015-05-19,5.0,4.9,4.9,5.0,5.0,74070
2015-05-20,5.3,4.9,4.9,5.3,5.3,205370
2015-05-21,5.6,5.3,5.4,5.5,5.5,299270
2015-05-22,5.6,5.4,5.6,5.6,5.6,101280
2015-05-25,5.6,5.4,5.5,5.5,5.5,122460
2015-05-26,5.6,5.4,5.5,5.6,5.6,138790
2015-05-27,5.7,5.4,5.6,5.5,5.5,171400
2015-05-28,5.8,5.5,5.6,5.7,5.7,340270
2015-05-29,5.8,5.6,5.8,5.7,5.7,58000
2015-06-01,5.7,5.5,5.7,5.6,5.6,119380
2015-06-02,5.7,5.4,5.6,5.5,5.5,221930
2015-06-03,5.6,5.5,5.5,5.5,5.5,116360
2015-06-04,5.7,5.5,5.5,5.6,5.6,133510
2015-06-05,5.8,5.5,5.6,5.7,5.7,394850
2015-06-08,5.9,5.7,5.8,5.9,5.9,285880
2015-06-09,5.8,5.5,5.8,5.7,5.7,203560
2015-06-10,5.8,5.6,5.7,5.8,5.8,111370
2015-06-11,5.9,5.7,5.7,5.8,5.8,271480
2015-06-12,6.2,6.1,6.2,6.2,6.2,834800
2015-06-15,6.6,6.6,6.6,6.6,6.6,1074000
2015-06-16,6.9,6.4,6.9,6.5,6.5,1480710
2015-06-17,6.6,6.3,6.4,6.4,6.4,921020
2015-06-18,6.8,6.4,6.4,6.8,6.8,1598710
2015-06-19,7.1,6.6,6.8,6.6,6.6,1521690
2015-06-22,6.7,6.2,6.6,6.3,6.3,1933910
2015-06-23,6.6,6.3,6.3,6.3,6.3,886520
2015-06-24,6.5,6.3,6.4,6.3,6.3,808750
2015-06-25,6.5,6.3,6.4,6.4,6.4,1003790
2015-06-26,6.8,6.4,6.4,6.5,6.5,1659400
2015-06-29,6.6,6.4,6.6,6.6,6.6,802310
2015-06-30,6.5,6.2,6.5,6.2,6.2,810010
2015-07-01,6.3,5.8,6.3,6.0,6.0,2094480
2015-07-02,6.2,5.8,5.9,6.2,6.2,806210
2015-07-03,6.2,5.9,6.1,5.9,5.9,1263370
2015-07-06,6.0,5.9,6.0,5.9,5.9,563370
2015-07-07,6.0,5.8,5.9,5.9,5.9,827570
2015-07-08,6.0,5.8,5.9,5.9,5.9,837640
2015-07-09,6.0,5.8,5.8,5.9,5.9,377000
2015-07-10,6.1,5.9,5.9,5.9,5.9,407910
2015-07-13,6.0,5.9,6.0,5.9,5.9,304030
2015-07-14,5.9,5.7,5.9,5.8,5.8,356050
2015-07-15,5.9,5.6,5.7,5.7,5.7,447870
2015-07-16,5.9,5.7,5.7,5.7,5.7,253460
2015-07-17,5.9,5.7,5.7,5.8,5.8,110910
2015-07-20,5.8,5.6,5.8,5.7,5.7,198000
2015-07-21,5.8,5.5,5.8,5.6,5.6,271280
